,FACILITY_ID,FACILITY_NAME_1,FIPS_1,COUNTY,NAICS_1,REPORTING_YEAR,UNIT_NAME_1,UNIT_TYPE,FUEL_TYPE_1,TIER,Capacity_1 (mmBtu/hr),FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr
10,1005838.0,NEENAH PAPER MICHIGAN INC,26003.0,ALGER COUNTY,322121.0,2013.0,Boiler 2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),225.0,48.988485746310175,gallons,6.760411032990806,0.0007717364192911879
11,1005838.0,NEENAH PAPER MICHIGAN INC,26003.0,ALGER COUNTY,322121.0,2012.0,Boiler 2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),225.0,0.0,gallons,0,0
12,1005838.0,NEENAH PAPER MICHIGAN INC,26003.0,ALGER COUNTY,322121.0,2016.0,Boiler 2,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),225.0,0.0,gallons,0,0
13,1004295.0,PRATT & WHITNEY MIDDLETOWN,9007.0,MIDDLESEX,336412.0,2014.0,Boiler #6,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),48.58,0.0,gallons,0,0
14,1004295.0,PRATT & WHITNEY MIDDLETOWN,9007.0,MIDDLESEX,336412.0,2014.0,Boiler #5,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),48.58,0.0,gallons,0,0
15,1004295.0,PRATT & WHITNEY MIDDLETOWN,9007.0,MIDDLESEX,336412.0,2011.0,Boiler #5,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),48.58,68.58388004483426,gallons,9.464575446187128,0.001080430987007663
16,1004295.0,PRATT & WHITNEY MIDDLETOWN,9007.0,MIDDLESEX,336412.0,2013.0,Boiler #5,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),48.58,0.0,gallons,0,0
17,1004295.0,PRATT & WHITNEY MIDDLETOWN,9007.0,MIDDLESEX,336412.0,2013.0,Boiler #6,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),48.58,0.0,gallons,0,0
18,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2017.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,342.9194002241713,gallons,47.32287723093565,0.005402154935038316
19,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2017.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,342.9194002241713,gallons,47.32287723093565,0.005402154935038316
20,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2017.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,342.9194002241713,gallons,47.32287723093565,0.005402154935038316
21,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2017.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,342.9194002241713,gallons,47.32287723093565,0.005402154935038316
22,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2013.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
23,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2013.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
24,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2013.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
25,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2013.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
26,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2016.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
27,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2016.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
28,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2016.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
29,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2016.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,0.0,gallons,0,0
30,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2018.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,146.96545723893058,gallons,20.28123309897242,0.002315209257873564
31,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2018.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,146.96545723893058,gallons,20.28123309897242,0.002315209257873564
32,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2018.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,146.96545723893058,gallons,20.28123309897242,0.002315209257873564
33,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2018.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,146.96545723893058,gallons,20.28123309897242,0.002315209257873564
34,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2014.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,832.8042576872732,gallons,114.9269875608437,0.0131195191279502
35,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312230.0,2014.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,832.8042576872732,gallons,114.9269875608437,0.0131195191279502
36,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2014.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,832.8042576872732,gallons,114.9269875608437,0.0131195191279502
37,1003707.0,Philip Morris USA,51760.0,RICHMOND CITY,312221.0,2014.0,GP-Central Plant Package Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),143.5,832.8042576872732,gallons,114.9269875608437,0.0131195191279502
38,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2018.0,PB - No. 4,PCT (Pulverized coal  tangentially-fired),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),535.0,0.0,gallons,0,0
39,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2018.0,PB - Riley Bark,S (Stoker Boiler),Used Oil,Tier 1 (Equation C-1),380.0,0.0,gallons,0,0
40,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2017.0,PB - Riley Bark,S (Stoker Boiler),Used Oil,Tier 1 (Equation C-1),380.0,0.0,gallons,0,0
48,1000230.0,Blue Ridge Paper Products Inc.,37087.0,Haywood,322110.0,2011.0,PB - Riley Bark,S (Stoker Boiler),Used Oil,TIER 4,380.0,,,0,0
49,1000230.0,Blue Ridge Paper Products Inc.,37087.0,Haywood,322110.0,2010.0,PB - Riley Bark,S (Stoker Boiler),Used Oil,TIER 4,380.0,,,0,0
50,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2012.0,PB - Riley Bark,S (Stoker Boiler),Used Oil,TIER 4,380.0,,,0,0
51,1000230.0,Blue Ridge Paper Products Inc.,37087.0,Haywood,322110.0,2011.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,1180000,134.703196347032
52,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2013.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,2460909.090909091,280.9256953092569
53,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2016.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,910909.0909090909,103.9850560398506
54,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2014.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,1159090.909090909,132.3163138231631
55,1000230.0,Blue Ridge Paper Products Inc.,37087.0,Haywood,322110.0,2010.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,1233636.363636364,140.8260689082607
56,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2012.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,1157272.727272727,132.1087588210876
57,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2015.0,PB - Riley Bark,S (Stoker Boiler),Bituminous,TIER 4,380.0,,,1111818.181818182,126.9198837691988
58,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2013.0,PB - Riley Bark,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,380.0,,,736111.1111111111,84.03094875697616
59,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2016.0,PB - Riley Bark,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,380.0,,,951388.8888888889,108.6060375443937
60,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2014.0,PB - Riley Bark,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,380.0,,,1644444.444444444,187.7219685438863
61,1000230.0,Blue Ridge Paper Products LLC,37087.0,Haywood,322110.0,2015.0,PB - Riley Bark,S (Stoker Boiler),Wood and Wood Residuals (dry basis),TIER 4,380.0,,,775000,88.47031963470319
62,1003943.0,GREIF RIVERVILLE LLC,51009.0,AMHERST COUNTY,322110.0,2011.0,GP-Power Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),244.0,0.0,gallons,0,0
63,1003943.0,GREIF RIVERVILLE LLC,51009.0,AMHERST COUNTY,322110.0,2012.0,GP-Power Boilers,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),244.0,0.0,gallons,0,0
64,1003943.0,GREIF RIVERVILLE LLC,51009.0,AMHERST COUNTY,322110.0,2012.0,GP-Power Boilers,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),244.0,0.0,gallons,0,0
65,1003976.0,DUPONT TEIJIN FILMS,51041.0,CHESTERFIELD COUNTY,326113.0,2012.0,GP-Boilers and Heaters,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),51.0,0.0,gallons,0,0
66,1003976.0,DUPONT TEIJIN FILMS,51041.0,CHESTERFIELD COUNTY,326113.0,2012.0,GP-Boilers and Heaters,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),51.0,0.0,gallons,0,0
67,1003976.0,DUPONT TEIJIN FILMS,51041.0,CHESTERFIELD COUNTY,326113.0,2012.0,GP-Boilers and Heaters,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),51.0,0.0,gallons,0,0
68,1003976.0,DUPONT TEIJIN FILMS,51041.0,CHESTERFIELD COUNTY,326113.0,2011.0,GP-Boilers and Heaters,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),51.0,0.0,gallons,0,0
69,1003976.0,DUPONT TEIJIN FILMS,51041.0,CHESTERFIELD COUNTY,326113.0,2011.0,GP-Boilers and Heaters,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),51.0,0.0,gallons,0,0
70,1003976.0,DUPONT TEIJIN FILMS,51041.0,CHESTERFIELD COUNTY,326113.0,2011.0,GP-Boilers and Heaters,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),51.0,0.0,gallons,0,0
71,1002154.0,ADM - MANKATO,27013.0,BLUE EARTH COUNTY,311225.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),76.0,19.595394298524077,gallons,2.704164413196323,0.0003086945677164752
72,1002154.0,ADM - MANKATO,27013.0,BLUE EARTH COUNTY,311225.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),76.0,19.595394298524077,gallons,2.704164413196323,0.0003086945677164752
73,1000637.0,Boeing-St. Louis,29189.0,SAINT LOUIS,336411.0,2013.0,GP-#2FO-STL,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),85.0,558.4687375079361,gallons,77.0686857760952,0.008797795179919543
74,1000637.0,Boeing-St. Louis,29189.0,SAINT LOUIS,336411.0,2014.0,GP-#2FO-STL,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),85.0,156.7631543881926,gallons,21.63331530557058,0.002469556541731802
75,1000637.0,Boeing-St. Louis,29189.0,SAINT LOUIS,336411.0,2015.0,GP-#2FO-STL,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),85.0,382.1101888212195,gallons,52.73120605732829,0.006019544070471266
76,1002997.0,COOPER TIRE COMPANY,5091.0,MILLER COUNTY,326211.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),99.0,587.8618289557223,gallons,81.12493239588967,0.009260837031494254
77,1002997.0,COOPER TIRE COMPANY,5091.0,MILLER COUNTY,326211.0,2013.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),99.0,391.9078859704815,gallons,54.08328826392645,0.006173891354329503
78,1002997.0,COOPER TIRE COMPANY,5091.0,MILLER COUNTY,326211.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),99.0,440.8963717167917,gallons,60.84369929691726,0.006945627773620691
79,1002997.0,COOPER TIRE COMPANY,5091.0,MILLER COUNTY,326211.0,2015.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),99.0,460.49176601531576,gallons,63.54786371011359,0.007254322341337167
80,1002997.0,COOPER TIRE COMPANY,5091.0,MILLER COUNTY,326211.0,2017.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),99.0,0.0,gallons,0,0
81,1002246.0,MONSANTO CO,19139.0,MUSCATINE COUNTY,325199.0,2015.0,Boiler 8,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),150.0,22953.7,tons,597599.5795,68.21913007990868
82,1002246.0,MONSANTO CO,19139.0,MUSCATINE COUNTY,325199.0,2014.0,Boiler 8,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),150.0,28870.0,tons,761042.0700000001,86.876948630137
83,1002246.0,MONSANTO CO,19139.0,MUSCATINE COUNTY,325199.0,2017.0,Boiler 8,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),150.0,10091.5,tons,271098.056,30.94726666666666
84,1002246.0,MONSANTO CO,19139.0,MUSCATINE COUNTY,325199.0,2016.0,Boiler 8,S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),150.0,20299.1,tons,528426.1711999999,60.32262228310501
85,1005880.0,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111.0,2010.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,166.5608515374546,gallons,22.98539751216874,0.002623903825590039
86,1005880.0,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111.0,2010.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,166.5608515374546,gallons,22.98539751216874,0.002623903825590039
87,1005880.0,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111.0,2010.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,166.5608515374546,gallons,22.98539751216874,0.002623903825590039
88,1005880.0,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111.0,2011.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,58.78618289557222,gallons,8.112493239588966,0.0009260837031494254
89,1005880.0,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111.0,2011.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,58.78618289557222,gallons,8.112493239588966,0.0009260837031494254
90,1005880.0,BMW MANUFACTURING CORPORATION,45045.0,GREENVILLE,336111.0,2011.0,GP-BMW,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),61.0,58.78618289557222,gallons,8.112493239588966,0.0009260837031494254
91,1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2012.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),249.0,0.0,gallons,0,0
92,1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2018.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),249.0,586612781.0,scf,608826.01047,69.50068612671232
93,1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2017.0,GP-1,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),249.0,534003600.0,scf,554919.79083,63.34700808561644
94,1004315.0,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113.0,2011.0,GP-MPF-Greer-Site,OCS (Other combustion source),Distillate Fuel Oil No. 4,Tier 1 (Equation C-1),90.5,0.0,gallons,0,0
95,1004315.0,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113.0,2011.0,GP-MPF-Greer-Site,OCS (Other combustion source),Distillate Fuel Oil No. 4,Tier 1 (Equation C-1),90.5,0.0,gallons,0,0
96,1004315.0,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113.0,2012.0,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,0.0,gallons,0,0
97,1004315.0,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113.0,2012.0,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,0.0,gallons,0,0
98,1004315.0,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113.0,2011.0,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,0.0,gallons,0,0
99,1004315.0,MITSUBISHI POLYESTER FILM  INC,45045.0,GREENVILLE,326113.0,2011.0,GP-MPF-Greer-Site,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),90.5,0.0,gallons,0,0
100,1005086.0,SANTEE PRINT WORKS INCORPORATED,45085.0,SUMTER COUNTY,313311.0,2012.0,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),175.0,0.0,gallons,0,0
101,1005086.0,SANTEE PRINT WORKS INCORPORATED,45085.0,SUMTER COUNTY,313310.0,2012.0,GP-1,OCS (Other combustion source),Residual Fuel Oil No. 6,Tier 1 (Equation C-1),175.0,0.0,gallons,0,0
102,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2010.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
103,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2010.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
104,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2014.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
105,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2014.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
106,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2012.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,1028.2021151586368,gallons,141.8918918918919,0.01619770455386893
107,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2012.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,1028.2021151586368,gallons,141.8918918918919,0.01619770455386893
108,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2011.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,587.5440658049354,gallons,81.08108108108108,0.009255831173639392
109,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2011.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,587.5440658049354,gallons,81.08108108108108,0.009255831173639392
110,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2017.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
111,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2017.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
112,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2016.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
113,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2016.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
114,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2018.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
115,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2018.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
116,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2015.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
117,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2015.0,GP-1,OCS (Other combustion source),Used Oil,Tier 1 (Equation C-1),237.0,0.0,gallons,0,0
118,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2017.0,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),237.0,60202.0,tons,1129589.632,128.9485881278539
119,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2017.0,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),237.0,60202.0,tons,1129589.632,128.9485881278539
120,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2016.0,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),237.0,54677.0,tons,1027799.03,117.328656392694
121,1005753.0,AMERICAN CRYSTAL SUGAR - HILLSBORO,38097.0,TRAILL,311313.0,2016.0,BL1,S (Stoker Boiler),Subbituminous,Tier 2 (Equation C-2a),237.0,54677.0,tons,1027799.03,117.328656392694
